id_cliente,nombre,apellido,edad,ciudad,segmento,email
CLI-000350,Leonor,Vélez,64,Piura,Premium,cliente350@retail.pe
CLI-000351,Isa,Cañas,58,Piura,Regular,cliente351@retail.pe
CLI-000352,Cándido,Anaya,33,Trujillo,Nuevo,cliente352@retail.pe
CLI-000353,Kike,Rivas,52,Cusco,Regular,cliente353@retail.pe
CLI-000354,Arsenio,Esteve,43,Trujillo,Premium,cliente354@retail.pe
CLI-000355,Carmelita,Vilanova,20,Lima,Regular,cliente355@retail.pe
CLI-000356,Jerónimo,Sotelo,53,Lima,Regular,cliente356@retail.pe
CLI-000357,Gema,Nogueira,57,Arequipa,Premium,cliente357@retail.pe
CLI-000358,Olegario,Olivera,28,Piura,Premium,cliente358@retail.pe
CLI-000359,Maximino,Tena,66,Cusco,Regular,cliente359@retail.pe
CLI-000360,José Mari,Torres,59,Chiclayo,Premium,cliente360@retail.pe
CLI-000361,Sol,Morillo,23,Lima,Regular,cliente361@retail.pe
CLI-000362,Primitiva,Ibáñez,65,Arequipa,Nuevo,cliente362@retail.pe
CLI-000363,Angelino,Trillo,54,Piura,Regular,cliente363@retail.pe
CLI-000364,Eliseo,Almeida,70,Trujillo,Nuevo,cliente364@retail.pe
CLI-000365,Alicia,Paz,27,Chiclayo,Regular,cliente365@retail.pe
CLI-000366,José Luis,Solano,29,Trujillo,Regular,cliente366@retail.pe
CLI-000367,Heliodoro,Pedrero,26,Lima,Nuevo,cliente367@retail.pe
CLI-000368,Leocadio,Vila,23,Chiclayo,Regular,cliente368@retail.pe
CLI-000369,Purificación,Páez,44,Chiclayo,Regular,cliente369@retail.pe
CLI-000370,Marco,Gil,50,Cusco,Premium,cliente370@retail.pe
CLI-000371,Cándida,Balaguer,61,Piura,Premium,cliente371@retail.pe
CLI-000372,Ofelia,Reig,34,Arequipa,Premium,cliente372@retail.pe
CLI-000373,Rosalía,Barón,33,Cusco,Regular,cliente373@retail.pe
CLI-000374,Lucila,Verdú,54,Chiclayo,Nuevo,cliente374@retail.pe
CLI-000375,Isabel,Martín,29,Cusco,Regular,cliente375@retail.pe
CLI-000376,Almudena,Botella,18,Lima,Regular,cliente376@retail.pe
CLI-000377,Reyna,Vergara,65,Arequipa,Regular,cliente377@retail.pe
CLI-000378,Azahara,Morcillo,55,Lima,Regular,cliente378@retail.pe
CLI-000379,Amaya,Monreal,48,Arequipa,Regular,cliente379@retail.pe
CLI-000380,Gertrudis,Nicolás,50,Chiclayo,Regular,cliente380@retail.pe
CLI-000381,Plácido,Escudero,22,Arequipa,Premium,cliente381@retail.pe
CLI-000382,Casemiro,Díaz,51,Cusco,Premium,cliente382@retail.pe
CLI-000383,Martina,Jiménez,34,Lima,Regular,cliente383@retail.pe
CLI-000384,Salomé,Álvarez,36,Arequipa,Regular,cliente384@retail.pe
CLI-000385,Azahar,Piñol,58,Lima,Regular,cliente385@retail.pe
CLI-000386,Eva María,Camino,25,Lima,Regular,cliente386@retail.pe
CLI-000387,Ángela,Garmendia,38,Trujillo,Nuevo,cliente387@retail.pe
CLI-000388,Ambrosio,Silva,42,Cusco,Regular,cliente388@retail.pe
CLI-000389,Jose Angel,Gallego,46,Chiclayo,Nuevo,cliente389@retail.pe
CLI-000390,Timoteo,Verdejo,37,Cusco,Regular,cliente390@retail.pe
CLI-000391,Roberta,Zurita,57,Trujillo,Regular,cliente391@retail.pe
CLI-000392,Edmundo,Vilaplana,38,Arequipa,Premium,cliente392@retail.pe
CLI-000393,Héctor,Lillo,53,Lima,Regular,cliente393@retail.pe
CLI-000394,Maura,Torres,62,Cusco,Regular,cliente394@retail.pe
CLI-000395,Elías,Moreno,66,Trujillo,Regular,cliente395@retail.pe
CLI-000396,Prudencio,Pou,62,Chiclayo,Regular,cliente396@retail.pe
CLI-000397,Berta,Fajardo,69,Lima,Regular,cliente397@retail.pe
CLI-000398,Evaristo,Coronado,26,Piura,Regular,cliente398@retail.pe
CLI-000399,Luisina,Cobo,52,Trujillo,Regular,cliente399@retail.pe
CLI-000400,Eleuterio,Barriga,53,Cusco,Nuevo,cliente400@retail.pe
CLI-000401,Nidia,Aramburu,52,Trujillo,Regular,cliente401@retail.pe
CLI-000402,Lisandro,Marí,40,Trujillo,Regular,cliente402@retail.pe
CLI-000403,Oriana,Escamilla,50,Cusco,Premium,cliente403@retail.pe
CLI-000404,Emilio,Lastra,57,Arequipa,Regular,cliente404@retail.pe
CLI-000405,Calixta,Palacios,45,Chiclayo,Regular,cliente405@retail.pe
CLI-000406,Eduardo,Sebastián,46,Trujillo,Regular,cliente406@retail.pe
CLI-000407,Florentino,Estévez,61,Lima,Regular,cliente407@retail.pe
CLI-000408,Jimena,Baeza,65,Lima,Regular,cliente408@retail.pe
CLI-000409,Maricruz,Estevez,50,Cusco,Regular,cliente409@retail.pe
CLI-000410,Irma,Correa,44,Arequipa,Nuevo,cliente410@retail.pe
CLI-000411,Severiano,Tovar,58,Piura,Nuevo,cliente411@retail.pe
CLI-000412,Ximena,Andres,50,Cusco,Nuevo,cliente412@retail.pe
CLI-000413,Marcelo,Giner,57,Piura,Regular,cliente413@retail.pe
CLI-000414,Aroa,Pascual,40,Trujillo,Regular,cliente414@retail.pe
CLI-000415,Susanita,Briones,18,Trujillo,Regular,cliente415@retail.pe
CLI-000416,Adela,Ramírez,42,Piura,Nuevo,cliente416@retail.pe
CLI-000417,Fabián,Morata,41,Arequipa,Regular,cliente417@retail.pe
CLI-000418,Esteban,Verdejo,42,Cusco,Nuevo,cliente418@retail.pe
CLI-000419,Apolinar,Sotelo,19,Lima,Regular,cliente419@retail.pe
CLI-000420,Adrián,Barragán,29,Trujillo,Regular,cliente420@retail.pe
CLI-000421,Ciríaco,Osorio,48,Arequipa,Regular,cliente421@retail.pe
CLI-000422,Delia,Jimenez,30,Cusco,Premium,cliente422@retail.pe
CLI-000423,Nando,Anaya,23,Lima,Premium,cliente423@retail.pe
CLI-000424,Fernando,Vaquero,43,Lima,Regular,cliente424@retail.pe
CLI-000425,Graciano,Bosch,40,Chiclayo,Regular,cliente425@retail.pe
CLI-000426,Telmo,Rosselló,58,Lima,Regular,cliente426@retail.pe
CLI-000427,Heraclio,Donaire,38,Cusco,Nuevo,cliente427@retail.pe
CLI-000428,Jose Angel,Gomila,24,Lima,Regular,cliente428@retail.pe
CLI-000429,Gisela,Urrutia,60,Arequipa,Regular,cliente429@retail.pe
CLI-000430,Ibán,Perales,44,Lima,Regular,cliente430@retail.pe
CLI-000431,Federico,Roca,70,Arequipa,Nuevo,cliente431@retail.pe
CLI-000432,Lorena,Rocha,53,Trujillo,Regular,cliente432@retail.pe
CLI-000433,Ángel,Parejo,29,Lima,Premium,cliente433@retail.pe
CLI-000434,Julie,Gallart,33,Arequipa,Regular,cliente434@retail.pe
CLI-000435,Martin,Saez,24,Piura,Regular,cliente435@retail.pe
CLI-000436,Celia,Tirado,45,Arequipa,Premium,cliente436@retail.pe
CLI-000437,Ciriaco,Galván,61,Trujillo,Regular,cliente437@retail.pe
CLI-000438,Mamen,Ferrán,22,Trujillo,Regular,cliente438@retail.pe
CLI-000439,David,Bermúdez,46,Trujillo,Regular,cliente439@retail.pe
CLI-000440,Paulino,Cruz,24,Lima,Regular,cliente440@retail.pe
CLI-000441,Darío,Dueñas,45,Chiclayo,Premium,cliente441@retail.pe
CLI-000442,Herminio,Rosselló,63,Piura,Regular,cliente442@retail.pe
CLI-000443,Gonzalo,Roman,45,Lima,Regular,cliente443@retail.pe
CLI-000444,Américo,Coca,28,Lima,Nuevo,cliente444@retail.pe
CLI-000445,Flora,Leiva,56,Piura,Regular,cliente445@retail.pe
CLI-000446,Lucio,Patiño,34,Trujillo,Regular,cliente446@retail.pe
CLI-000447,Rómulo,Agustí,62,Arequipa,Regular,cliente447@retail.pe
CLI-000448,Albina,Vázquez,66,Lima,Regular,cliente448@retail.pe
CLI-000449,Édgar,Llano,58,Lima,Regular,cliente449@retail.pe
CLI-000450,Priscila,Pablo,57,Cusco,Regular,cliente450@retail.pe
CLI-000451,Amarilis,Cervera,57,Piura,Regular,cliente451@retail.pe
CLI-000452,Cándido,Cobo,65,Piura,Regular,cliente452@retail.pe
CLI-000453,Charo,Girón,51,Trujillo,Regular,cliente453@retail.pe
CLI-000454,Plinio,Sarmiento,53,Piura,Regular,cliente454@retail.pe
CLI-000455,René,Asensio,47,Cusco,Regular,cliente455@retail.pe
CLI-000456,José,Morera,34,Arequipa,Regular,cliente456@retail.pe
CLI-000457,Marisol,Iñiguez,67,Chiclayo,Regular,cliente457@retail.pe
CLI-000458,Isabel,Bermúdez,28,Cusco,Nuevo,cliente458@retail.pe
CLI-000459,Íñigo,Solís,37,Cusco,Regular,cliente459@retail.pe
CLI-000460,Osvaldo,Zaragoza,56,Arequipa,Premium,cliente460@retail.pe
CLI-000461,Otilia,Cabello,30,Piura,Regular,cliente461@retail.pe
CLI-000462,Odalys,Llorente,62,Cusco,Regular,cliente462@retail.pe
CLI-000463,Manu,Arcos,58,Lima,Regular,cliente463@retail.pe
CLI-000464,Cecilio,Arnaiz,43,Chiclayo,Regular,cliente464@retail.pe
CLI-000465,Buenaventura,Álamo,47,Piura,Regular,cliente465@retail.pe
CLI-000466,Ágata,Santamaria,24,Cusco,Nuevo,cliente466@retail.pe
CLI-000467,Cintia,Camps,45,Chiclayo,Regular,cliente467@retail.pe
CLI-000468,Rolando,Saura,38,Piura,Regular,cliente468@retail.pe
CLI-000469,Encarna,Tejero,18,Cusco,Regular,cliente469@retail.pe
CLI-000470,Calixta,Almeida,40,Cusco,Regular,cliente470@retail.pe
CLI-000471,Ezequiel,Montalbán,18,Cusco,Regular,cliente471@retail.pe
CLI-000472,Eloy,Amor,20,Piura,Premium,cliente472@retail.pe
CLI-000473,Cruz,Pou,63,Cusco,Regular,cliente473@retail.pe
CLI-000474,Cirino,Diéguez,52,Lima,Premium,cliente474@retail.pe
CLI-000475,Bienvenida,Jara,39,Trujillo,Regular,cliente475@retail.pe
CLI-000476,Alejandro,Arteaga,37,Chiclayo,Regular,cliente476@retail.pe
CLI-000477,Marianela,Belda,31,Arequipa,Premium,cliente477@retail.pe
CLI-000478,Marina,Viñas,32,Arequipa,Premium,cliente478@retail.pe
CLI-000479,Dimas,Nadal,41,Piura,Regular,cliente479@retail.pe
CLI-000480,Liliana,Coronado,24,Chiclayo,Regular,cliente480@retail.pe
CLI-000481,Marino,Sotelo,51,Chiclayo,Regular,cliente481@retail.pe
CLI-000482,Jose Antonio,Montserrat,36,Arequipa,Premium,cliente482@retail.pe
CLI-000483,Liliana,Solís,44,Arequipa,Premium,cliente483@retail.pe
CLI-000484,Jessica,Herrera,22,Lima,Regular,cliente484@retail.pe
CLI-000485,Salomón,Gómez,22,Piura,Nuevo,cliente485@retail.pe
CLI-000486,Aroa,Milla,64,Trujillo,Premium,cliente486@retail.pe
CLI-000487,Silvio,Armengol,46,Piura,Regular,cliente487@retail.pe
CLI-000488,Amaya,Ibañez,66,Cusco,Regular,cliente488@retail.pe
CLI-000489,Dulce,Espinosa,41,Piura,Regular,cliente489@retail.pe
CLI-000490,Valentín,Fabregat,68,Trujillo,Premium,cliente490@retail.pe
CLI-000491,María José,Carballo,21,Trujillo,Regular,cliente491@retail.pe
CLI-000492,Dionisia,Tamayo,35,Chiclayo,Nuevo,cliente492@retail.pe
CLI-000493,Dominga,Pizarro,52,Arequipa,Regular,cliente493@retail.pe
CLI-000494,Almudena,Alegre,63,Lima,Premium,cliente494@retail.pe
CLI-000495,Andrea,Gil,54,Trujillo,Nuevo,cliente495@retail.pe
CLI-000496,Rodrigo,Aragón,46,Chiclayo,Regular,cliente496@retail.pe
CLI-000497,Benita,Solana,68,Lima,Regular,cliente497@retail.pe
CLI-000498,Milagros,Checa,67,Lima,Regular,cliente498@retail.pe
CLI-000499,Macario,Hernando,45,Arequipa,Regular,cliente499@retail.pe
CLI-000500,Rosalinda,Vázquez,65,Trujillo,Regular,cliente500@retail.pe
CLI-000501,Mauricio,Lastra,27,Arequipa,Regular,cliente501@retail.pe
CLI-000502,María Fernanda,Rosales,66,Chiclayo,Regular,cliente502@retail.pe
CLI-000503,Rosario,Amo,24,Arequipa,Regular,cliente503@retail.pe
CLI-000504,Patricio,Vizcaíno,22,Cusco,Regular,cliente504@retail.pe
CLI-000505,Flavio,Carvajal,22,Lima,Regular,cliente505@retail.pe
CLI-000506,Chus,Pedrosa,60,Lima,Regular,cliente506@retail.pe
CLI-000507,Noelia,Gaya,32,Arequipa,Regular,cliente507@retail.pe
CLI-000508,Delia,Benitez,23,Cusco,Regular,cliente508@retail.pe
CLI-000509,Casandra,Domínguez,25,Piura,Premium,cliente509@retail.pe
CLI-000510,Zacarías,Ramirez,32,Trujillo,Regular,cliente510@retail.pe
CLI-000511,Nuria,Cantero,68,Arequipa,Premium,cliente511@retail.pe
CLI-000512,Nicolasa,Camacho,30,Piura,Regular,cliente512@retail.pe
CLI-000513,Noa,Ricart,25,Trujillo,Regular,cliente513@retail.pe
CLI-000514,Salvador,Adán,59,Trujillo,Regular,cliente514@retail.pe
CLI-000515,Jose Ignacio,Ferrándiz,30,Arequipa,Nuevo,cliente515@retail.pe
CLI-000516,Aurelio,Jáuregui,48,Lima,Nuevo,cliente516@retail.pe
CLI-000517,Maricruz,Dominguez,56,Arequipa,Regular,cliente517@retail.pe
CLI-000518,Beatriz,Larrea,36,Piura,Premium,cliente518@retail.pe
CLI-000519,Ximena,Perelló,53,Cusco,Nuevo,cliente519@retail.pe
CLI-000520,Cesar,Jara,32,Chiclayo,Regular,cliente520@retail.pe
CLI-000521,Florencio,Arce,58,Lima,Nuevo,cliente521@retail.pe
CLI-000522,Isaías,Carlos,27,Cusco,Regular,cliente522@retail.pe
CLI-000523,Trini,Salvà,68,Chiclayo,Premium,cliente523@retail.pe
CLI-000524,Carmela,Aranda,37,Lima,Regular,cliente524@retail.pe
CLI-000525,Pelayo,Solera,61,Trujillo,Premium,cliente525@retail.pe
CLI-000526,Prudencia,Villalba,38,Cusco,Regular,cliente526@retail.pe
CLI-000527,Eva María,Aramburu,62,Lima,Nuevo,cliente527@retail.pe
CLI-000528,Valeria,Falcón,36,Trujillo,Premium,cliente528@retail.pe
CLI-000529,Florina,Tirado,30,Chiclayo,Regular,cliente529@retail.pe
CLI-000530,Asdrubal,Manuel,52,Lima,Premium,cliente530@retail.pe
CLI-000531,Ciriaco,Diéguez,38,Arequipa,Premium,cliente531@retail.pe
CLI-000532,Florinda,Bastida,38,Lima,Regular,cliente532@retail.pe
CLI-000533,León,Fuentes,51,Trujillo,Regular,cliente533@retail.pe
CLI-000534,Adrián,Madrid,52,Chiclayo,Regular,cliente534@retail.pe
CLI-000535,Esmeralda,Arranz,20,Cusco,Nuevo,cliente535@retail.pe
CLI-000536,Adriana,Jover,54,Chiclayo,Regular,cliente536@retail.pe
CLI-000537,Calixto,Diez,61,Trujillo,Regular,cliente537@retail.pe
CLI-000538,Carla,Villanueva,21,Chiclayo,Regular,cliente538@retail.pe
CLI-000539,Dalila,Gárate,41,Arequipa,Regular,cliente539@retail.pe
CLI-000540,Ana Sofía,Baeza,34,Piura,Regular,cliente540@retail.pe
CLI-000541,Camila,Ortiz,40,Trujillo,Regular,cliente541@retail.pe
CLI-000542,Javier,Pozo,66,Lima,Regular,cliente542@retail.pe
CLI-000543,Abril,Bonilla,66,Lima,Regular,cliente543@retail.pe
CLI-000544,Jose Carlos,Angulo,61,Lima,Regular,cliente544@retail.pe
CLI-000545,Albino,Reyes,20,Trujillo,Premium,cliente545@retail.pe
CLI-000546,Rolando,Borrás,60,Trujillo,Regular,cliente546@retail.pe
CLI-000547,Valero,Escalona,63,Chiclayo,Nuevo,cliente547@retail.pe
CLI-000548,Francisco Javier,Gálvez,25,Cusco,Premium,cliente548@retail.pe
CLI-000549,Fidel,Flores,45,Arequipa,Regular,cliente549@retail.pe
CLI-000550,Anna,Navas,35,Arequipa,Regular,cliente550@retail.pe
CLI-000551,Salomón,Lorenzo,61,Lima,Premium,cliente551@retail.pe
CLI-000552,Flavia,Domingo,65,Piura,Regular,cliente552@retail.pe
CLI-000553,Adelina,Bru,29,Trujillo,Nuevo,cliente553@retail.pe
CLI-000554,Alejo,Ocaña,59,Arequipa,Nuevo,cliente554@retail.pe
CLI-000555,Carlito,Castillo,62,Piura,Regular,cliente555@retail.pe
CLI-000556,Claudia,Villanueva,37,Trujillo,Regular,cliente556@retail.pe
CLI-000557,Melania,Hervia,70,Trujillo,Regular,cliente557@retail.pe
CLI-000558,Pacífica,Sánchez,30,Lima,Regular,cliente558@retail.pe
CLI-000559,Sabina,Company,41,Arequipa,Regular,cliente559@retail.pe
CLI-000560,Jacinta,Mora,65,Piura,Regular,cliente560@retail.pe
CLI-000561,Gabino,Uría,63,Trujillo,Regular,cliente561@retail.pe
CLI-000562,Carmelita,Carlos,38,Chiclayo,Regular,cliente562@retail.pe
CLI-000563,Emilio,Abellán,69,Chiclayo,Nuevo,cliente563@retail.pe
CLI-000564,Odalys,Pino,39,Piura,Premium,cliente564@retail.pe
CLI-000565,Chuy,Valenciano,30,Chiclayo,Regular,cliente565@retail.pe
CLI-000566,Eva,Riquelme,23,Trujillo,Premium,cliente566@retail.pe
CLI-000567,Herminia,Nevado,64,Arequipa,Nuevo,cliente567@retail.pe
CLI-000568,Ariel,Palacio,57,Trujillo,Regular,cliente568@retail.pe
CLI-000569,Celso,Almazán,47,Lima,Nuevo,cliente569@retail.pe
CLI-000570,Florentina,Iniesta,64,Cusco,Regular,cliente570@retail.pe
CLI-000571,Jordán,Carlos,58,Lima,Regular,cliente571@retail.pe
CLI-000572,René,Hierro,67,Trujillo,Regular,cliente572@retail.pe
CLI-000573,Marco,Escobar,69,Lima,Regular,cliente573@retail.pe
CLI-000574,Marino,Alarcón,51,Piura,Regular,cliente574@retail.pe
CLI-000575,Ambrosio,Noriega,38,Trujillo,Premium,cliente575@retail.pe
CLI-000576,Zoraida,Echevarría,62,Chiclayo,Regular,cliente576@retail.pe
CLI-000577,Lidia,Sedano,63,Lima,Regular,cliente577@retail.pe
CLI-000578,Dominga,Caballero,26,Arequipa,Nuevo,cliente578@retail.pe
CLI-000579,Jose Carlos,Soto,69,Piura,Nuevo,cliente579@retail.pe
CLI-000580,Maricela,Cuenca,32,Cusco,Regular,cliente580@retail.pe
CLI-000581,Elvira,Valverde,35,Lima,Regular,cliente581@retail.pe
CLI-000582,Gloria,Tejera,28,Piura,Nuevo,cliente582@retail.pe
CLI-000583,Daniel,Bauzà,67,Trujillo,Regular,cliente583@retail.pe
CLI-000584,Edu,Acosta,51,Chiclayo,Nuevo,cliente584@retail.pe
CLI-000585,Emperatriz,Álamo,22,Piura,Premium,cliente585@retail.pe
CLI-000586,María,Coloma,69,Cusco,Regular,cliente586@retail.pe
CLI-000587,Saturnino,Iniesta,29,Trujillo,Nuevo,cliente587@retail.pe
CLI-000588,Alex,Saldaña,57,Cusco,Regular,cliente588@retail.pe
CLI-000589,Emelina,Marqués,53,Chiclayo,Premium,cliente589@retail.pe
CLI-000590,Eutropio,Piquer,53,Lima,Premium,cliente590@retail.pe
CLI-000591,Evita,Adadia,19,Chiclayo,Premium,cliente591@retail.pe
CLI-000592,Vicente,Carrión,38,Chiclayo,Premium,cliente592@retail.pe
CLI-000593,Clemente,Gordillo,19,Trujillo,Premium,cliente593@retail.pe
CLI-000594,Paz,Morcillo,19,Piura,Nuevo,cliente594@retail.pe
CLI-000595,Vicente,Bayo,46,Lima,Premium,cliente595@retail.pe
CLI-000596,Raquel,Plaza,69,Piura,Premium,cliente596@retail.pe
CLI-000597,Leocadio,Ródenas,30,Arequipa,Premium,cliente597@retail.pe
CLI-000598,María José,Saldaña,46,Lima,Premium,cliente598@retail.pe
CLI-000599,Luisa,Martorell,37,Piura,Nuevo,cliente599@retail.pe
CLI-000600,Josué,Salmerón,48,Trujillo,Regular,cliente600@retail.pe
CLI-000601,Manola,Reguera,62,Lima,Nuevo,cliente601@retail.pe
CLI-000602,Adora,Martin,63,Trujillo,Nuevo,cliente602@retail.pe
CLI-000603,Rosalina,Millán,24,Cusco,Regular,cliente603@retail.pe
CLI-000604,Olimpia,Diéguez,40,Lima,Premium,cliente604@retail.pe
CLI-000605,Cristian,Anglada,29,Lima,Regular,cliente605@retail.pe
CLI-000606,Hernando,Garcés,33,Lima,Premium,cliente606@retail.pe
CLI-000607,Jovita,Mariño,37,Lima,Regular,cliente607@retail.pe
CLI-000608,Leticia,Quintanilla,18,Lima,Regular,cliente608@retail.pe
CLI-000609,Jafet,Morell,42,Arequipa,Regular,cliente609@retail.pe
CLI-000610,Fito,Cadenas,23,Trujillo,Regular,cliente610@retail.pe
CLI-000611,Jeremías,Plaza,39,Cusco,Premium,cliente611@retail.pe
CLI-000612,Eduardo,Naranjo,55,Arequipa,Nuevo,cliente612@retail.pe
CLI-000613,Filomena,Prat,23,Arequipa,Regular,cliente613@retail.pe
CLI-000614,Hipólito,Mateo,20,Piura,Regular,cliente614@retail.pe
CLI-000615,Viviana,Pineda,68,Arequipa,Regular,cliente615@retail.pe
CLI-000616,Joaquina,Lago,69,Trujillo,Regular,cliente616@retail.pe
CLI-000617,Ovidio,Santamaria,39,Trujillo,Regular,cliente617@retail.pe
CLI-000618,Jose Carlos,Echevarría,29,Piura,Regular,cliente618@retail.pe
CLI-000619,Apolonia,Matas,28,Arequipa,Regular,cliente619@retail.pe
CLI-000620,Anselmo,Ferrán,50,Lima,Regular,cliente620@retail.pe
CLI-000621,Marcelo,Doménech,30,Arequipa,Regular,cliente621@retail.pe
CLI-000622,Regina,Ros,26,Trujillo,Regular,cliente622@retail.pe
CLI-000623,Herminia,Casares,24,Piura,Regular,cliente623@retail.pe
CLI-000624,Victor,Perez,41,Piura,Nuevo,cliente624@retail.pe
CLI-000625,Fanny,Valdés,26,Piura,Nuevo,cliente625@retail.pe
CLI-000626,Isa,Barranco,56,Piura,Premium,cliente626@retail.pe
CLI-000627,Emma,Melero,36,Trujillo,Nuevo,cliente627@retail.pe
CLI-000628,Malena,Arce,60,Trujillo,Regular,cliente628@retail.pe
CLI-000629,Nerea,Vilaplana,39,Cusco,Regular,cliente629@retail.pe
CLI-000630,Nicolás,Martí,38,Lima,Regular,cliente630@retail.pe
CLI-000631,Piedad,Riba,32,Cusco,Premium,cliente631@retail.pe
CLI-000632,Jaime,Vicente,49,Trujillo,Regular,cliente632@retail.pe
CLI-000633,Lucho,Velasco,51,Arequipa,Nuevo,cliente633@retail.pe
CLI-000634,Pancho,Orozco,70,Cusco,Regular,cliente634@retail.pe
CLI-000635,Maricruz,Porras,30,Cusco,Regular,cliente635@retail.pe
CLI-000636,Begoña,Giménez,23,Arequipa,Regular,cliente636@retail.pe
CLI-000637,Albert,Robledo,47,Chiclayo,Nuevo,cliente637@retail.pe
CLI-000638,Begoña,Román,63,Arequipa,Regular,cliente638@retail.pe
CLI-000639,Roldán,Pascual,32,Chiclayo,Nuevo,cliente639@retail.pe
CLI-000640,Ricarda,Hervás,43,Arequipa,Regular,cliente640@retail.pe
CLI-000641,Celia,Pina,28,Piura,Premium,cliente641@retail.pe
CLI-000642,Pelayo,Andres,60,Piura,Regular,cliente642@retail.pe
CLI-000643,Custodio,Guzman,29,Lima,Regular,cliente643@retail.pe
CLI-000644,Ildefonso,Díez,63,Arequipa,Regular,cliente644@retail.pe
CLI-000645,Amor,Prada,37,Arequipa,Regular,cliente645@retail.pe
CLI-000646,Ainara,Criado,19,Chiclayo,Regular,cliente646@retail.pe
CLI-000647,Trinidad,Vilalta,43,Arequipa,Regular,cliente647@retail.pe
CLI-000648,Goyo,Pereira,47,Chiclayo,Nuevo,cliente648@retail.pe
CLI-000649,Américo,Blazquez,68,Chiclayo,Regular,cliente649@retail.pe
CLI-000650,Cosme,Caro,58,Chiclayo,Regular,cliente650@retail.pe
CLI-000651,Isaac,Puga,42,Lima,Nuevo,cliente651@retail.pe
CLI-000652,Duilio,Sebastián,59,Lima,Regular,cliente652@retail.pe
CLI-000653,Eliana,Oliver,51,Piura,Regular,cliente653@retail.pe
CLI-000654,Fanny,Villalobos,46,Lima,Regular,cliente654@retail.pe
CLI-000655,Socorro,Cabello,38,Lima,Regular,cliente655@retail.pe
CLI-000656,Sigfrido,Gutierrez,52,Lima,Nuevo,cliente656@retail.pe
CLI-000657,Miguel Ángel,Mercader,32,Arequipa,Regular,cliente657@retail.pe
CLI-000658,Tomasa,Acevedo,27,Cusco,Nuevo,cliente658@retail.pe
CLI-000659,Cleto,Batalla,42,Piura,Regular,cliente659@retail.pe
CLI-000660,María Belén,Noguera,65,Trujillo,Regular,cliente660@retail.pe
CLI-000661,Genoveva,Contreras,30,Chiclayo,Regular,cliente661@retail.pe
CLI-000662,Édgar,Riba,70,Arequipa,Nuevo,cliente662@retail.pe
CLI-000663,Conrado,Camacho,43,Chiclayo,Premium,cliente663@retail.pe
CLI-000664,Pascuala,Farré,50,Arequipa,Premium,cliente664@retail.pe
CLI-000665,Sandra,Torralba,55,Trujillo,Regular,cliente665@retail.pe
CLI-000666,Néstor,Escrivá,29,Lima,Premium,cliente666@retail.pe
CLI-000667,Edelmiro,Bolaños,40,Trujillo,Premium,cliente667@retail.pe
CLI-000668,Osvaldo,Guzmán,20,Lima,Premium,cliente668@retail.pe
CLI-000669,Eustaquio,Salcedo,31,Piura,Regular,cliente669@retail.pe
CLI-000670,Adelaida,Cabezas,66,Chiclayo,Regular,cliente670@retail.pe
CLI-000671,Zaida,Roda,56,Cusco,Regular,cliente671@retail.pe
CLI-000672,Marisa,Castro,32,Arequipa,Regular,cliente672@retail.pe
CLI-000673,Ciriaco,Almansa,67,Trujillo,Nuevo,cliente673@retail.pe
CLI-000674,Itziar,Silva,38,Lima,Premium,cliente674@retail.pe
CLI-000675,Teo,Barros,65,Cusco,Premium,cliente675@retail.pe
CLI-000676,Vasco,Valenciano,64,Chiclayo,Nuevo,cliente676@retail.pe
CLI-000677,Benjamín,Sanchez,21,Trujillo,Premium,cliente677@retail.pe
CLI-000678,Aitana,Ortega,64,Trujillo,Nuevo,cliente678@retail.pe
CLI-000679,Mariana,Cabello,64,Chiclayo,Nuevo,cliente679@retail.pe
CLI-000680,Asdrubal,Ramón,66,Trujillo,Premium,cliente680@retail.pe
CLI-000681,Gerardo,Roman,59,Lima,Premium,cliente681@retail.pe
CLI-000682,Felicidad,Bayona,35,Arequipa,Regular,cliente682@retail.pe
CLI-000683,José Mari,Zamora,41,Lima,Regular,cliente683@retail.pe
CLI-000684,Jose Ramón,Rodriguez,53,Cusco,Premium,cliente684@retail.pe
CLI-000685,César,Olmo,53,Chiclayo,Regular,cliente685@retail.pe
CLI-000686,Florentino,Alba,52,Lima,Regular,cliente686@retail.pe
CLI-000687,Rocío,Cifuentes,38,Cusco,Regular,cliente687@retail.pe
CLI-000688,Eligia,Meléndez,42,Lima,Premium,cliente688@retail.pe
CLI-000689,Juan,Royo,58,Lima,Premium,cliente689@retail.pe
CLI-000690,Mireia,Calatayud,40,Lima,Premium,cliente690@retail.pe
